//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315792.94201660,234940.62109375,20.49600029,1,0,1,11.000000,-8.000000,0.000000,1.000000,1.000000,1.000000,391899.028668,167.000000,4.000000
315792.81604004,234940.74511719,21.99099922,1,0,1,11.000000,-8.000000,0.000000,1.000000,2.000000,2.000000,391899.038067,78.000000,4.000000
315792.88403320,234940.81201172,21.76000023,1,0,1,11.000000,-8.000000,0.000000,1.000000,1.000000,1.000000,391899.038067,609.000000,4.000000
315792.89001465,234940.80908203,20.89200020,1,0,1,11.000000,-8.000000,0.000000,1.000000,1.000000,1.000000,391899.038067,142.000000,4.000000
315792.80700684,234940.94824219,21.77300072,1,0,1,11.000000,-8.000000,0.000000,1.000000,1.000000,1.000000,391899.047467,612.000000,4.000000
315792.83496094,234940.97119141,21.13800049,1,0,1,11.000000,-8.000000,0.000000,1.000000,2.000000,1.000000,391899.047467,138.000000,4.000000
315792.74304199,234941.11718750,21.15299988,1,0,1,11.000000,-8.000000,0.000000,1.000000,1.000000,1.000000,391899.056866,29.000000,4.000000
315792.92199707,234940.92578125,21.83099937,1,0,1,22.000000,6.000000,0.000000,1.000000,2.000000,1.000000,394838.588604,15.000000,4.000000
315792.85400391,234941.05615234,21.80200005,1,0,1,22.000000,6.000000,0.000000,1.000000,2.000000,1.000000,394838.588604,99.000000,4.000000
315792.96496582,234940.70117188,21.76899910,1,0,1,22.000000,6.000000,0.000000,1.000000,3.000000,2.000000,394838.597882,132.000000,4.000000
315792.90002441,234940.82177734,21.79599953,1,0,1,22.000000,6.000000,0.000000,1.000000,3.000000,2.000000,394838.597882,286.000000,4.000000
315792.83203125,234940.94921875,21.81299973,1,0,1,22.000000,6.000000,0.000000,1.000000,2.000000,2.000000,394838.597882,122.000000,4.000000
315792.93603516,234941.06103516,20.54100037,1,0,1,23.000000,23.000000,0.000000,1.000000,2.000000,1.000000,395103.020245,16.000000,4.000000
315792.93200684,234941.04980469,21.21800041,1,0,1,23.000000,23.000000,0.000000,1.000000,3.000000,1.000000,395103.020245,26.000000,4.000000
315792.94494629,234941.00878906,21.65699959,1,0,1,23.000000,23.000000,0.000000,1.000000,3.000000,1.000000,395103.020245,42.000000,4.000000
315792.89697266,234941.10498047,21.76600075,1,0,1,23.000000,23.000000,0.000000,1.000000,1.000000,1.000000,395103.020245,130.000000,4.000000
315792.93798828,234941.00195313,22.38299942,1,0,1,23.000000,23.000000,0.000000,1.000000,2.000000,1.000000,395103.020245,12.000000,4.000000
315792.88598633,234941.10888672,22.42600060,1,0,1,23.000000,23.000000,0.000000,1.000000,2.000000,1.000000,395103.020245,54.000000,4.000000
315792.81005859,234941.26806641,22.37800026,1,0,1,23.000000,23.000000,0.000000,1.000000,2.000000,1.000000,395103.020245,143.000000,4.000000
